,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Potter County, Texas",7556.794619137682,7543.209705430763,7518.772821532775,7529.398169810394,7532.6911221344435,7526.425231772068,7493.962627214775,8969.057832334254,8928.680569978822,8957.913543289294,9014.67509300288
"Presidio County, Texas",501.77675426388294,471.0206406910508,445.3572332644583,450.5165865649204,454.48942621840274,427.3195124481987,415.1343832817702,442.19633186615295,462.1270139683287,455.68944006767225,452.56273225781956
"Rains County, Texas",620.7217550440637,589.3123914143958,571.3013294598254,580.4468518446145,598.3912666449625,602.1241333650619,613.5093671462741,682.1812932445691,707.3436671240648,725.3319426087999,717.2150814933185
"Randall County, Texas",8057.451075126991,8255.6127449198,8302.40681925676,8362.79922308785,8405.860603417437,8504.261583368045,8664.028101957754,10489.65486654178,10757.130650463341,10837.361930909312,11087.3513796079
"Reagan County, Texas",273.33887358682506,280.44464762694935,274.3387536128907,266.29976829001424,254.79456963120134,256.71433150917454,265.766526288961,276.3040721646633,266.8431096452991,249.06531188336714,266.3909964205784
"Real County, Texas",159.64653212301795,152.7140838620541,147.9280193925111,147.501412838214,144.50179434910814,149.2878588186512,143.18196480459247,130.7214731239933,135.85284420867686,145.19503845217164,134.42311341259537
"Red River County, Texas",667.115924866598,641.1458757633089,611.5229365249875,601.7908328266763,595.8849018643762,607.4034515431244,593.1252563086533,645.0789653050305,648.4438556067987,671.8072758586743,636.9059565262254
"Reeves County, Texas",778.7951768474293,796.1929986267888,792.1268529573948,809.4179961118164,804.2053250879761,853.4257876204558,890.3544639506603,1100.3412028384514,988.896120322106,984.0719792828464,1061.3866718384227
"Refugio County, Texas",434.46525319176556,434.9718579202206,431.78558422110984,420.96027289173054,414.54775879006627,412.06807446026,397.8431969491669,449.7043416081274,455.0025508570339,457.4991520452251,443.5340484302621
"Roberts County, Texas",61.365603406374554,60.712353349538986,61.12563047299155,60.365723380308964,64.48520836217193,59.1525508716403,55.15305235646885,56.7396771444608,59.57764389439831,54.06916110465993,59.27466043430163
"Robertson County, Texas",996.754397753429,975.7570467405969,972.1441664871891,968.1579974028622,999.9140125908507,1001.4338483653067,988.2621686036573,1090.1504685540763,1101.2649951760459,1139.5995622534506,1122.8058301160754
"Rockwall County, Texas",6365.038123250684,6501.8875505386795,6714.4873903251855,6860.162368890429,7056.537592702801,7220.676984994965,7462.726416651541,8499.05743800671,9065.218578530508,9589.229494137513,9724.117096475633
"Runnels County, Texas",658.0770595176559,667.3425683691364,661.3566608217693,646.491862684685,633.7201522047345,622.3082595618332,632.8269292145159,703.0811456542401,697.3073108085869,691.9227752917193,684.5837188126546
"Rusk County, Texas",3042.350023151609,3024.098988263655,3025.76542618831,3047.9492692590306,3093.903459918242,3122.046594852822,3147.283438903299,3561.483100054842,3671.944759991465,3718.1069198171617,3737.169552329847
"Sabine County, Texas",513.2953255317221,512.01548427974,527.6801778020404,506.8294721175888,518.1080488629542,518.4680082630287,502.40336704812046,520.2379529107027,531.3891104645227,518.7333919350007,521.4222058305478
"San Augustine County, Texas",437.9048292551039,419.2938349670758,409.04179710946516,402.89589321378196,414.2677975641497,410.37495608482527,396.9233366863502,430.9027794562289,442.04498546106083,444.50522796002997,431.40305827584774
"San Jacinto County, Texas",1594.1457843723256,1581.2407579948394,1590.1196269954653,1551.911109413279,1568.3090511665725,1577.7612152280583,1564.8695182814163,1715.9050089660182,1738.457396560426,1782.7700843074422,1748.4453396532638
"San Patricio County, Texas",4611.9121703521105,4610.0191321031,4584.409020810794,4567.157822770725,4503.312556623634,4449.266062918169,4422.016129384716,5166.785509475883,5244.225848126375,5252.485806060929,5190.4747720247115
"San Saba County, Texas",319.1997582301243,316.2801379151765,310.01426914189267,307.32127074039244,313.8004535853702,318.58651805491326,311.4407341331645,379.2313069130866,385.4924104939612,386.83296101624046,388.1314874164149
"Schleicher County, Texas",228.4912199895268,229.90437713904495,229.62441591312842,228.4112218153688,216.01277857724642,222.9852367198347,211.82664644116088,183.90559104025726,180.10500220098004,178.3810800141441,210.96475697826554
"Scurry County, Texas",1045.7882050759038,1058.079991278179,1086.2631145052933,1099.128174179337,1053.0806559151238,1050.374328082779,1040.3355827077714,1301.9019634942065,1300.2099016061616,1293.5468346481705,1307.7990020289105
"Shackelford County, Texas",203.3743839948319,200.01480610565153,199.788162603113,217.06597632669005,217.33260812176206,211.24004353854787,210.42681872248727,220.5222236476997,234.99909311127794,234.57936275749924,235.9245483686893
"Shelby County, Texas",1669.2297037395203,1634.4607622206722,1613.8899961730467,1640.5266463531066,1626.3284277037023,1640.1266770714074,1643.5395942730568,1721.2691151325853,1746.7991727435483,1779.719181643035,1752.346135551174
"Sherman County, Texas",227.31801418430072,216.47939501316793,218.54580221952168,222.59861845807114,216.7060385157064,223.39853543237814,214.6396313093527,222.50496568832048,217.0754602365281,217.13047069095424,219.63969316941095
"Smith County, Texas",13716.338072147439,14057.961603203486,14105.875587211387,14240.93852534076,14301.610955165039,14499.186022055237,14674.363910213928,17080.48112780167,17418.621494941435,17729.53353304637,17952.735547585577
"Somervell County, Texas",595.0316671666912,575.1008433341474,557.5697272463428,566.7552379236654,543.4381989293431,553.8502115461788,553.1969614893433,603.3940840596508,613.5439776093651,617.5760472228504,601.3549364686766
"Starr County, Texas",5158.403283904847,5110.476013644286,5080.5864210218015,5015.954545742157,4988.064713171804,4958.828392195246,4922.193006521804,5990.049533952145,6005.744064798849,5974.880497383474,5964.628186800142
"Stephens County, Texas",525.3204583498346,533.279467087644,543.4248479094076,541.7717394155974,533.3727946926465,547.451026875359,550.5172925186874,629.8604163743844,671.9286172396893,658.6862621315083,669.6449356262674
"Sterling County, Texas",73.80403493703051,84.81597988732375,88.92213543834224,90.3619514495494,88.17555777650416,88.96212373087575,98.77422560334486,111.37286915740104,114.23204314071494,119.14391689295027,123.87870698678647
"Stonewall County, Texas",78.03017695474047,76.23040154345875,72.87082365427838,75.47049445077619,81.30975666976286,81.06978373637985,80.84314023384134,82.53797457478359,82.06336988789283,76.55488709815447,81.08503522037246
"Sutton County, Texas",255.55447672388388,255.2078467546539,251.44832117286543,246.87554918592545,237.19676321099237,236.6634996208483,242.6227483065265,237.37861953201363,230.8922270757757,225.15192320854393,241.8991974751073
"Swisher County, Texas",464.3681752450944,464.03487470670893,475.9933603705989,474.5002050469228,475.15345510375823,484.43229338608336,472.5004665838824,534.4808850293538,545.0478934120301,536.0494160164827,545.6518947472425
"Tarrant County, Texas",127226.03729605748,129167.28645403204,131919.4323113785,134488.6281429294,136814.12171498808,138849.34503540376,140239.462365339,161823.9487271706,163593.73944222796,165281.09906872103,170165.8451296026
"Taylor County, Texas",8611.647592806035,8672.773266457209,8814.448703329099,8841.97859808847,8915.969309824595,8952.191483141858,8980.614557713263,12079.349610847094,12307.059577053018,12384.408659852394,12794.498360091578
"Terrell County, Texas",36.648715104287724,41.16814777875874,42.22134552820238,40.56821544530119,40.27492478854013,36.51539920675171,32.87586009165478,39.129806517264896,35.73750907526298,33.621459848840644,37.87613833848651
"Terry County, Texas",776.8354698551044,779.0351929589942,794.2732583379064,817.8436212855472,832.5884329559399,815.8572122533515,811.1911342505,927.9546672233796,932.899255226152,937.3690343600621,954.0995306575945
"Throckmorton County, Texas",90.77522857300195,86.77573005783051,83.90942746626067,80.5631790079248,80.04324484862522,77.93684934973797,74.15066490626052,76.43866628244461,92.02338040226701,102.72066407797324,87.65687576554176
"Titus County, Texas",2372.167724696228,2329.506443182884,2330.65296853733,2344.0512918015183,2348.864058310932,2360.0359996095412,2356.9830633970573,2555.137729725932,2602.9815494090517,2622.2606880879675,2608.707145936359
"Tom Green County, Texas",7028.420576902638,7218.2499707158095,7363.045034132587,7473.871029826643,7558.887059122088,7715.8139987491895,7733.238457801148,8962.778531218039,8971.272646695516,9026.630063481552,9314.200877111698
"Travis County, Texas",62622.61519513999,64032.23764909526,65043.336716524645,66133.54590387628,67103.50359033406,67721.58531927456,68716.71300832677,83130.09003169007,83350.8531165897,83980.09561963996,86861.05812440351
"Trinity County, Texas",762.6105707549202,720.202591605804,742.9063904249151,748.3457049512939,731.6278136795497,738.8402447555211,728.7748405188246,775.0340646190441,796.0612885422747,819.6913540025496,796.4838828158796
"Tyler County, Texas",1079.237338639327,1051.520831848134,1052.3073978025059,1053.6672372286457,1051.4141964013781,1068.7320200065797,1061.4796006380748,1253.9646984400688,1256.524785207075,1262.8575091878681,1268.2389740692454
"Upshur County, Texas",2429.1605839346935,2452.757648922205,2455.170664508698,2469.7021836964877,2514.6698669386597,2514.0032874509798,2533.6141185868914,2832.002883361839,2925.9952315780474,2946.974597802908,2966.775183742511
"Upton County, Texas",220.90550008263648,238.74325784713747,253.62138541506621,262.90022369739125,247.7821231960795,247.84877035030206,256.5010174374805,260.93062165873255,261.48604132130987,254.71363406103714,256.46638119900996
"Uvalde County, Texas",1954.6203474170557,1937.9691032995345,1905.0932216187887,1932.956373738362,1923.864190666042,1882.4427405230558,1866.8180568823798,1984.9406398022306,1999.8140894639525,2008.4776734472393,1976.363149933794
"Val Verde County, Texas",3417.6093645701744,3384.8934576486536,3381.3605755694043,3341.698912545166,3320.408249286482,3322.9812828103813,3286.3192166861577,3951.655548828467,3972.684262078141,3962.7352140956705,3955.4232335841184
"Van Zandt County, Texas",3265.3618971440414,3302.3972089210024,3299.1042565969537,3364.3359994427815,3402.63784462997,3429.087861189116,3406.2640974924043,4018.4201672592144,4143.489673766852,4270.595775738368,4276.516995213983
"Victoria County, Texas",5762.7138757102275,5774.325731404888,5829.198779357258,5874.63305744626,5862.194625915605,5855.968745434853,5880.725643618565,6708.733066242567,6721.311486121787,6725.774945243551,6796.790610270258
"Walker County, Texas",3821.411011408655,3805.6263098305726,3765.044786543518,3732.3556032509587,3875.750795770882,3883.1765409185473,3861.9792484430473,6147.186351720797,6241.7975451257535,6263.979865244749,6679.401652259047
"Waller County, Texas",3874.8842964096248,3944.70218385142,4062.5806574513117,4126.545931654185,4366.022394554134,4478.488255667518,4650.53327420684,6137.354040810344,6302.841766845774,6550.0270943649875,6949.995978130414
"Ward County, Texas",737.4404170368475,766.0901566998832,792.4868339465602,769.196432224836,794.0199775627698,806.0984496933514,823.576226468687,903.1825066770597,851.664753033046,863.1566035500546,889.6392720523369
"Washington County, Texas",2236.7845563902197,2215.600593345565,2286.338319461085,2233.038360239276,2231.5452265046906,2430.493397484599,2491.619027957591,2617.1343387678626,2638.667559260188,2657.6305163446928,2735.6337695978095
"Webb County, Texas",21988.922701554122,22068.672698924165,22095.842526338005,22119.82601528546,22096.268809055942,22079.95082229862,22009.01296041862,24638.420972871463,24578.798815879847,24508.250668483546,24653.29944806959
"Wharton County, Texas",2678.8624690087463,2650.6527516872156,2708.938716841236,2746.8405927467256,2769.9709981201345,2739.4948025950366,2750.520055387083,3113.0560923909115,3147.7160985664304,3149.4194941264604,3189.326315638722
"Wheeler County, Texas",343.3034063570001,345.0631934757483,351.782349254109,332.01152176988114,323.6658947703083,305.40153045151015,305.9214646108097,338.6546238270591,339.03214389605625,340.05233190799447,332.48884603204766
"Wichita County, Texas",8447.894646062907,8469.425260665883,8265.46431694662,8349.28043839697,8429.576964020733,8437.349339137627,8536.710146054493,10066.131752413401,10105.71415567232,10111.32232215905,10223.430216639692
"Wilbarger County, Texas",827.1490536622885,795.5263975500178,787.7540440222134,777.6753319437631,754.33159090957,763.7437235003401,767.0899503695852,890.5905115613227,870.145842198275,842.824732382976,848.0311326504241
"Willacy County, Texas",1495.1848387917032,1493.2517690719762,1460.2692735335654,1439.3918873983341,1393.3443691341208,1389.3182117572603,1377.612985279416,1645.1413830579272,1653.4603573967124,1637.3573990314194,1609.9997190677784
"Williamson County, Texas",31320.25470052302,32399.98529287087,33540.6946976506,34574.87089590821,35530.44373009567,36569.8460799316,37468.62597475417,43517.67710030905,45020.84627709289,46131.83705123326,48083.48606448376
"Wilson County, Texas",3097.5297343697666,3119.900232650492,3161.494922216276,3183.9187382203786,3197.023749238715,3242.044728615174,3250.4570027689692,3533.2561433188694,3617.092798434436,3650.1478680807822,3676.8748503430293
"Winkler County, Texas",555.5966476449915,558.3829736514944,574.0343377429501,574.6209190564723,557.2231188662037,579.5003111310177,599.551121430253,641.5182643036931,614.4860050112421,609.0042487551668,631.2389056391501
"Wise County, Texas",3942.5699066981165,3915.13336113284,3999.3227714141076,4053.6492263454898,4179.473400841438,4335.040457864218,4395.459520556996,4842.478625600634,5069.032747272531,5275.1217181864495,5335.113268912801
"Wood County, Texas",2244.410480480553,2251.622889967433,2278.4194933176273,2332.532677355497,2320.0675869631523,2387.019128635195,2379.340102712393,2669.1108601735073,2738.462450951748,2776.072136673523,2808.731417234895
"Yoakum County, Texas",598.8712341008194,633.8801485530505,651.0513052407805,677.0480347948494,678.6878354469061,687.8200284008507,680.1676613397376,683.9450143773412,695.6649734725008,715.093039209651,699.5641777607816
"Young County, Texas",1075.6245015641007,1092.6756717851395,1067.3721805804396,1085.7432019350845,1069.9451925152482,1072.2382432241404,1088.5828672540563,1207.4158807803553,1223.7417086741539,1243.7396569151435,1233.84902650811
"Zapata County, Texas",1106.0739518711455,1094.7020475207776,1127.3512856989848,1118.8057172367444,1102.2478007242255,1099.021560321672,1119.2056865184431,1251.6548450598423,1273.015541129548,1294.8697058413322,1285.367841142534
"Zavala County, Texas",921.003942076736,928.336338030308,914.9513657860555,912.0983926253302,894.6605825534373,883.541980567297,869.4770994045198,845.0473834693722,821.4748158710387,811.870777889,880.2462678077995
"Beaver County, Utah",509.89575935000823,509.8424416266302,505.4296443989153,488.1385012444937,487.19196053089706,518.9879640114192,554.4501438796364,624.0462673133867,642.2474398677826,635.0006321025903,653.6954760123227
"Box Elder County, Utah",3877.2449226036492,3934.744343392388,3971.966310379353,4100.696754170314,4162.715650811707,4243.985419188936,4330.681151072608,4975.626638849915,5164.998041986554,5331.872144051882,5426.550789395624
"Cache County, Utah",9184.268989290376,9303.107397801983,9533.744979993839,9786.339804932059,10030.908952389156,10255.187295024547,10464.267538984466,14686.08104430772,15099.36418929703,15354.007772790414,16371.08965868772
"Carbon County, Utah",1329.245843800985,1329.2591732318297,1341.5909477266387,1378.8929128877621,1396.1974070621188,1421.0875995542754,1437.8721379802416,1555.7680976821403,1554.2714381297221,1571.570926713434,1607.9529407855937
"Daggett County, Utah",62.65877408920121,61.8588787039851,57.592748393741616,57.699405429588616,60.952326282922,59.83245979016489,62.03218289405466,63.58789372859373,63.621492767672336,66.42633690313066,64.68865663826269
"Davis County, Utah",24495.40788776152,25033.766731564563,25568.53937556497,26169.250351780516,26697.610438501077,27149.153563953754,27525.50594029066,31633.885352064353,32072.312744835886,32297.28921388329,33455.92541862824
"Duchesne County, Utah",1435.3258928525768,1466.9485705539382,1547.9250266853157,1527.6209140218527,1505.730361607893,1548.8315791063787,1544.7120941245155,1630.5379450715297,1686.8849975439691,1730.196088991607,1726.6662350899983
"Emery County, Utah",794.1532934603059,793.9666598393919,762.5172863280997,755.5448281855115,745.8660422105784,749.3589575863856,763.3971798874738,806.2914509614714,821.5022894509818,829.6514017407846,808.502059676226
"Garfield County, Utah",335.8643317784903,329.398478364357,327.3054122963143,323.93250497628935,321.052872953875,316.13349258679597,313.6004689445207,345.29710410559994,349.8769041483626,341.72510026907327,339.01608518210395
"Grand County, Utah",500.0036808924721,510.10907342170213,510.93562766860737,487.5919082235052,484.21900090348026,492.25798622635665,502.94996006910907,577.2309226006487,560.1545837960832,565.3313331796342,565.8176179476128
"Iron County, Utah",3505.451427506475,3573.896167680375,3599.4929495418364,3730.236504404864,3851.7278798472553,4094.8972859420437,4349.878359659613,5668.750530374144,5952.734472112856,6123.468060937353,6583.50856535754
"Juab County, Utah",891.3943754474411,896.7536917996619,900.2465639972871,944.3743635617091,960.3723360333042,991.5684071803687,1022.5111975522966,1095.649688707389,1140.6732633853594,1165.7338192377638,1196.7293436627224
"Kane County, Utah",418.0006642842492,404.1890638966087,409.9483495305283,428.1993844184818,447.18366753742896,456.275850609749,476.8999343807529,496.9068677612696,513.9381005095961,539.8433269033551,547.8595209155491
"Millard County, Utah",981.9295879088783,972.0241800204975,979.3299387014713,964.06521446087,980.8364450450829,990.3685856916354,1030.6834987727088,1110.3094617954264,1127.9184476340806,1151.7083054079878,1152.8644212389333
"Morgan County, Utah",879.8224864562239,916.724503924739,966.7048951389921,1000.2340052874825,1057.5467924553077,1095.648674590738,1124.6716814956017,1226.1844079653192,1270.1584217400757,1317.5747766042425,1382.9804385406055
"Piute County, Utah",113.41238023789056,109.89282758948514,111.85257775999186,101.09393517392611,101.7338557999172,107.95973628066741,114.33226208979816,106.99075467580946,102.80073038643219,99.06781604991164,106.91368760438655
"Rich County, Utah",162.3662109752982,162.63284277037025,166.39236835215868,173.1915223046774,171.63171982677872,173.36482649474695,176.61774734808034,191.55629709681202,207.88117214141127,209.02336450396166,211.1267953123569
"Salt Lake County, Utah",70637.28808952695,71299.68476979094,72445.40670983003,73709.31385150207,74971.74136158309,75890.6119038738,76467.41874164331,92058.3538149161,92071.86530363302,91877.65446281813,95352.74087655004
"San Juan County, Utah",1239.683787736652,1259.907880636866,1274.9193241023306,1254.8151960797172,1232.9779613891355,1218.9663979497366,1198.9422465121902,1276.5156002788965,1256.677821878685,1245.5323197464659,1245.8938534724869
"Sanpete County, Utah",2405.949878139855,2401.923720762994,2455.050354205643,2514.0695675906563,2518.762304455197,2557.757387991755,2533.8004067823504,2653.0943374688773,2660.722008283275,2689.042847544364,2725.5565314645746
"Sevier County, Utah",1557.0838569118582,1576.0681184417142,1587.6133053930612,1604.3578771155846,1608.5040209591368,1630.5412187014767,1632.2743253694453,1814.6830052021644,1846.6560507295528,1849.682811544317,1874.702157272944
"Summit County, Utah",2637.6010583922584,2692.1808804551406,2700.206536347172,2783.7559828242674,2843.8817116821024,2830.736669193051,2813.2988375320674,3137.9966384339004,3149.63442296118,3098.1694726147184,3204.2532639263554
"Tooele County, Utah",4982.465790900747,5072.321159210932,5168.7356437729795,5289.68036142711,5505.2532040192145,5656.9541000134495,5809.574834681411,6445.362590006394,6777.022552406791,6999.068345114709,7180.655441580763
"Uintah County, Utah",2475.2482847932592,2595.6997919170512,2713.91156605533,2715.858029973174,2693.1675389958154,2788.03555051081,2825.56411599629,3072.2419251267434,3130.887016445674,3212.700300646976,3269.8168281689145
"Utah County, Utah",46140.705657436556,47116.00952511753,48302.8198738303,50133.562122065625,51776.15506767963,53121.038687072134,54141.90984649237,71880.41939083353,74023.40013071633,75308.22606293745,80123.91247799755
"Wasatch County, Utah",2034.9036947336094,2124.1591307103376,2215.8409332934934,2349.6107439182247,2473.608484141202,2612.6709423748407,2670.3703262153385,3016.4642231180505,3108.7671930276883,3151.680586090821,3381.3472847799185
"Washington County, Utah",10096.381337430188,10298.089240322182,10480.999428948871,10764.137161333685,11252.06226215012,11542.918965572087,11787.634736768476,13570.887466112548,14391.593556132746,14972.444598556438,15362.187362945811
"Wayne County, Utah",203.14774049229337,201.3079767884782,191.8824931777726,176.75106324561636,182.33702310037552,177.4443015949855,173.32481661312252,169.78813436572858,165.19917859200655,167.4036331299625,158.31406914791145
"Weber County, Utah",16127.84833073491,16421.517975846888,16694.590152871366,16951.904308768542,17252.91970085403,17523.165649935836,17742.44470038635,21029.29688924539,21238.226944499642,21370.773278681427,22086.583490772566
"Addison County, Vermont",2467.0753790783006,2398.6306820825816,2357.3691851097296,2296.376892123365,2259.9148538181735,2197.8293532007406,2151.008576823909,2622.793940294005,2584.8389723291707,2562.963705668528,2495.5468175201763
"Bennington County, Vermont",2090.1364861951456,2049.2882879348367,2030.4106834408274,2000.441114233276,1969.2983823986806,1946.194657476052,1943.1283702436326,2388.624243578986,2382.6337391116845,2371.400920638445,2350.5536329389834
"Caledonia County, Vermont",1896.0942582060165,1871.8306569090068,1853.8062655235917,1799.159817895578,1765.2840993669486,1775.4428096195566,1710.0377194054772,1943.0918093513271,1947.1374958623421,1915.5836750482847,1878.4555652368826
"Chittenden County, Vermont",10499.075281395848,10358.986284274453,10370.371453288395,10220.4037287294,10169.15689046128,10118.256660573303,10041.11968501969,13231.495432176529,13198.725492545675,13082.699229186539,13249.32382862772
"Essex County, Vermont",301.7086520239442,301.2553650188672,292.0698543415447,292.6964455366913,295.0428139689616,281.3512000480125,262.9935297133028,286.734060862196,298.5151542499694,298.53711015057337,291.09041859141354
"Franklin County, Vermont",2913.5928125535042,2879.5304604039607,2855.2801885377953,2804.1399857164333,2709.2186564780613,2698.5933297895317,2662.2512347728493,3121.1116027352055,3118.496437453116,3084.5100827388,3028.6742890586474
"Grand Isle County, Vermont",356.4217468061806,352.54223475770067,328.55859468660736,337.6107894663939,333.6112909512225,343.1034217161506,333.251331551148,388.8046027826953,385.4673157951196,380.1137557885015,380.1121630598864
"Lamoille County, Vermont",1481.6398701991345,1446.217678623451,1435.2324141239376,1443.9113200728052,1449.6306174141912,1442.7781457382944,1439.7252095258107,1611.8005355762275,1612.5246682646298,1615.2693001198768,1610.998300844046
"Orange County, Vermont",1635.7538033689534,1601.6514413377852,1561.629797324382,1535.9263584270739,1507.2366520605956,1461.615740350679,1429.3264831616373,1630.7236256541387,1637.4525975378028,1651.9221861320234,1578.3442774452903
"Orleans County, Vermont",1483.8796679519216,1438.352062257917,1418.9278431538282,1386.5585877906285,1373.1336272538422,1366.694432701398,1342.004224850091,1629.0139312897982,1627.3551961982034,1616.4994505852096,1590.9017666651102
"Rutland County, Vermont",3374.014569526805,3310.702545380769,3243.590985771319,3221.580403712486,3177.6126436745617,3094.7830944085244,3020.819084712269,3516.5154719098114,3503.8942372079096,3434.0270937736855,3378.86016664108
"Washington County, Vermont",3386.1197868754393,3341.9520206075754,3302.556967789318,3241.17805654119,3226.9798163026944,3197.3301750245028,3288.4652982303064,3705.3556881229574,3674.914211976523,3638.63278224783,3636.6322886967855
"Windham County, Vermont",2382.552992095011,2304.789490113524,2216.573922455396,2207.0284523779983,2147.4226576794636,2113.133662027381,2018.6522471850599,2620.531504119429,2631.287034324305,2604.7048002893107,2531.967114626164
"Windsor County, Vermont",2835.3493431161605,2801.3402871009043,2733.4288536953295,2688.3945448880263,2664.984199877793,2624.4426432941805,2567.649811874746,3124.2705685654355,3124.2004827238343,3092.2233323491864,3043.863891329772
"Accomack County, Virginia",1620.7025011455007,1613.8500294696037,1603.8246135254408,1634.0607713498825,1620.5424832080935,1632.6076474969213,1645.539354325188,1925.3518763757452,1937.539462367862,1947.2076825513116,1965.2918008762006
"Albemarle County, Virginia",7075.827416454808,7083.79971144528,7170.762031945844,7214.3964482672,7196.5187022101645,7189.7729091592055,7162.109763269573,7963.402563354432,8038.098801435111,8008.552716842114,8069.620674833554
"Alleghany County, Virginia",914.2447764167508,870.5302755648723,835.0547446767198,836.8011807755325,795.2330853041659,765.3168769981742,747.0525126793763,902.7286956677929,879.5220730606391,852.7893694010825,824.3828840504854
"Amelia County, Virginia",671.1421038325493,675.1416023477208,670.8621426066328,672.7952339154506,683.9271437433445,695.2590598011786,693.912571394974,785.388720417316,789.7954223363538,797.4651965300676,805.6847300397473
"Amherst County, Virginia",1884.5757301163592,1806.958851874162,1698.079276919769,1706.2382271202462,1675.855423967424,1638.3401879127882,1618.7426646186302,1951.4116380675512,1964.3029273977697,1977.0477398534085,1896.1599762945696
"Appomattox County, Virginia",849.6129659043804,858.1585343666209,858.2251815208434,848.2664343199938,840.2141195662728,832.0551477767049,833.0550278027706,980.7109571886224,972.5805647246806,975.7864794407009,973.4397704017027
"Arlington County, Virginia",7384.602998448162,7593.63009739743,8009.177779391743,8343.89560740488,8699.317560541356,8931.87499096755,9178.483865180224,13195.6861754723,13036.791545370008,13238.750026484393,14567.379789464718
"Augusta County, Virginia",4068.900577977065,4008.2282345091508,4000.9224974172676,3957.767919017222,3926.571869459249,3935.650723100724,3876.8714178818213,4593.546924848782,4601.172613896111,4592.790093925867,4569.565226358649
"Bath County, Virginia",226.9447253533817,205.60074437131976,199.254877423878,189.82939381317243,173.6447661315726,162.5795034579013,154.42053166833333,189.29363487449584,187.2103679592674,182.01220716036894,187.0790751849733
"Bedford County, Virginia",4403.91167505787,4401.818630578918,4391.286631495392,4326.934695852573,4236.7594212021195,4198.364248409928,4177.793503951394,4865.223298806555,4871.502072087587,4823.988465647417,4784.733821081357
"Bland County, Virginia",320.10631065118747,302.64186330669645,291.096654766259,279.9380644875853,275.9785542649473,257.9808217412213,256.407689832478,308.16682454057116,294.05879583963,288.6045067764331,275.6071708042471
"Botetourt County, Virginia",1959.6330338000466,1959.4197413174434,1917.5050374659377,1861.7787116377,1801.5463041549274,1771.4034307573063,1759.7648946118663,1990.1989639818778,1974.8802825245407,1947.071118082932,1894.3201518334602
"Brunswick County, Virginia",836.547878411305,805.0185283149459,793.7399515695806,762.7038767708319,753.7583390268924,719.9492676524854,710.4837741601556,897.6470003323321,893.0243093982173,871.9427556271313,849.6562278258435
"Buchanan County, Virginia",1121.6053079068188,1086.3297616595157,1062.732739850186,1044.8016760697735,1026.2306916633697,986.8889781575817,961.9721268037364,1087.283554913778,1058.483008037467,1048.5489073288713,1048.4876752207308
"Buckingham County, Virginia",803.4320885644491,771.1161509246275,776.9954230252386,759.8909134917311,750.8920580244135,777.888667604548,782.808047971627,905.5088390732744,911.9522045168461,928.0444497640799,919.8178401498251
"Campbell County, Virginia",3025.791998693636,2994.315966320654,2930.564006189476,2898.38138444719,2848.414344252873,2806.766272196439,2722.3236243182155,3286.3269437349873,3269.377749433226,3263.4935533754356,3191.0360463511697
"Caroline County, Virginia",1564.4829431978342,1582.547322875783,1599.3451907325941,1586.6267979760216,1608.5573602716058,1622.262303623399,1591.5861666356343,1888.6911117690981,1921.0942296282428,1978.436375413779,1969.6879379566753
"Carroll County, Virginia",1555.9639472409192,1538.3394819590214,1516.6488710077292,1485.9994144707443,1484.9461951322096,1457.3230159460197,1427.966730091861,1583.585097107324,1572.4429671711619,1572.6459598426356,1537.4411272718728
"Charles City County, Virginia",315.1736224423548,304.2416540771286,300.4954579261847,303.2017857585294,294.762852743045,289.36352650919986,272.9255964633725,319.1606399644128,308.9653000551741,301.58099618023857,300.987143211964
"Charlotte County, Virginia",734.8140442004789,711.5369719095991,697.685383229425,680.7675289059225,649.7714423997074,635.5732453393944,634.5733653133286,705.4568915149764,706.6202911109032,692.2986166730734,684.9097780607156
"Chesterfield County, Virginia",22447.904124378034,22309.415025972525,22097.841681895596,21932.262516770403,21989.175356245618,22152.141456376194,22050.39424955634,26049.71154248272,26283.624328845457,26675.705144375763,26513.838069900263
"Clarke County, Virginia",839.0942530735157,842.4271505119162,833.8282427372066,836.1346228769435,822.1363888683888,819.1634508300627,824.6827419415084,927.2281083753614,935.5502507282322,945.1816277898477,934.3065060668398
"Craig County, Virginia",277.8983161429205,279.5781050875107,270.16595090764963,266.91303005431627,261.2337425945546,260.32719017349154,261.8869926513902,278.23283266872664,265.5067480469616,257.88538404488673,267.96282923241574
"Culpeper County, Virginia",3017.8998314118667,3042.656729595578,3041.3368784619715,3121.54005489164,3189.9314341639806,3201.583299740266,3266.5884422617364,3655.7854595034205,3744.821878036859,3793.8789888259735,3862.856066391625
"Cumberland County, Virginia",543.0648885093332,537.95887452134,509.0558540831676,507.0560940310365,511.2689066179019,502.74997542825946,492.3512922422683,558.8128470267856,559.3125756283662,566.9247838994818,548.4341714314055
"Dickenson County, Virginia",784.8077864346675,783.5679334752189,766.4634239417113,758.0778086496047,741.0532972902554,734.4141396860525,713.1234764273687,814.8224392023233,796.7617265897852,797.1181074860631,779.4291468945039
"Dinwiddie County, Virginia",1642.2196567830863,1631.4477063552672,1624.8751743161959,1640.713172028566,1622.782108248153,1553.4308804204622,1542.1122937934724,1669.75677550434,1679.4726411961758,1673.0549441525507,1644.033167902791
